 x	MCS15	MCS14	MCS13	MCS12	MCS11	MCS10	MCS09	MCS08	MCS07	MCS06	MCS05	MCS04	MCS03	MCS02	MCS01	
-2.93	1	1	1	1	1	1	1	1	1	1	1	0.999956	0.0259548	0	0	
-2.92	1	1	1	1	1	1	1	1	1	1	1	0.999964	0.0240618	0	0	
-2.91	1	1	1	1	1	1	1	1	1	1	1	0.999972	0.0223069	0	0	
-2.9	1	1	1	1	1	1	1	1	1	1	1	0.99998	0.02068	0	0	
-2.89	1	1	1	1	1	1	1	1	1	1	1	0.999988	0.0191718	0	0	
-2.88	1	1	1	1	1	1	1	1	1	1	1	0.999996	0.0177735	0	0	
-2.87	1	1	1	1	1	1	1	1	1	1	1	0.99998	0.0164772	0	0	
-2.86	1	1	1	1	1	1	1	1	1	1	1	0.99994	0.0152755	0	0	
-2.85	1	1	1	1	1	1	1	1	1	1	1	0.9999	0.0141614	0	0	
-2.84	1	1	1	1	1	1	1	1	1	1	1	0.99986	0.0131286	0	0	
-2.83	1	1	1	1	1	1	1	1	1	1	1	0.99982	0.0121711	0	0	
-2.82	1	1	1	1	1	1	1	1	1	1	1	0.99978	0.0112834	0	0	
-2.81	1	1	1	1	1	1	1	1	1	1	1	0.99974	0.0104605	0	0	
-2.8	1	1	1	1	1	1	1	1	1	1	1	0.9997	0.00969758	0	0	
-2.79	1	1	1	1	1	1	1	1	1	1	1	0.99966	0.0089903	0	0	
-2.78	1	1	1	1	1	1	1	1	1	1	1	0.99962	0.00833462	0	0	
-2.77	1	1	1	1	1	1	1	1	1	1	1	0.99958	0.00772675	0	0	
-2.76	1	1	1	1	1	1	1	1	1	1	1	0.99954	0.00716322	0	0	
-2.75	1	1	1	1	1	1	1	1	1	1	1	0.9995	0.00664078	0	0	
-2.74	1	1	1	1	1	1	1	1	1	1	1	0.999324	0.00615645	0	0	
-2.73	1	1	1	1	1	1	1	1	1	1	1	0.999148	0.00570745	0	0	
-2.72	1	1	1	1	1	1	1	1	1	1	1	0.998972	0.00529119	0	0	
-2.71	1	1	1	1	1	1	1	1	1	1	1	0.998795	0.00490528	0	0	
-2.7	1	1	1	1	1	1	1	1	1	1	1	0.998619	0.00454753	0	0	
-2.69	1	1	1	1	1	1	1	1	1	1	1	0.998443	0.00421586	0	0	
-2.68	1	1	1	1	1	1	1	1	1	1	1	0.998267	0.00390839	0	0	
-2.67	1	1	1	1	1	1	1	1	1	1	1	0.998091	0.00362334	0	0	
-2.66	1	1	1	1	1	1	1	1	1	1	1	0.997916	0.00335908	0	0	
-2.65	1	1	1	1	1	1	1	1	1	1	1	0.99774	0.00311409	0	0	
-2.64	1	1	1	1	1	1	1	1	1	1	1	0.997564	0.00288697	0	0	
-2.63	1	1	1	1	1	1	1	1	1	1	1	0.997388	0.00267642	0	0	
-2.62	1	1	1	1	1	1	1	1	1	1	1	0.9971	0.00248122	0	0	
-2.61	1	1	1	1	1	1	1	1	1	1	1	0.996699	0.00230026	0	0	
-2.6	1	1	1	1	1	1	1	1	1	1	1	0.996298	0.00213249	0	0	
-2.59	1	1	1	1	1	1	1	1	1	1	1	0.995897	0.00197696	0	0	
-2.58	1	1	1	1	1	1	1	1	1	1	1	0.995497	0.00183278	0	0	
-2.57	1	1	1	1	1	1	1	1	1	1	1	0.995097	0.00169911	0	0	
-2.56	1	1	1	1	1	1	1	1	1	1	1	0.994697	0.00157519	0	0	
-2.55	1	1	1	1	1	1	1	1	1	1	1	0.994297	0.00146031	0	0	
-2.54	1	1	1	1	1	1	1	1	1	1	1	0.993897	0.0013538	0	0	
-2.53	1	1	1	1	1	1	1	1	1	1	1	0.993498	0.00125507	0	0	
-2.52	1	1	1	1	1	1	1	1	1	1	1	0.993098	0.00116353	0	0	
-2.51	1	1	1	1	1	1	1	1	1	1	1	0.992699	0.00107867	0	0	
-2.5	1	1	1	1	1	1	1	1	1	1	1	0.9923	0.001	0	0	
-2.49	1	1	1	1	1	1	1	1	1	1	1	0.991529	0.000924742	0	0	
-2.48	1	1	1	1	1	1	1	1	1	1	1	0.990758	0.000855148	0	0	
-2.47	1	1	1	1	1	1	1	1	1	1	1	0.989987	0.000790791	0	0	
-2.46	1	1	1	1	1	1	1	1	1	1	1	0.989218	0.000731278	0	0	
-2.45	1	1	1	1	1	1	1	1	1	1	1	0.988449	0.000676243	0	0	
-2.44	1	1	1	1	1	1	1	1	1	1	1	0.98768	0.000625351	0	0	
-2.43	1	1	1	1	1	1	1	1	1	1	1	0.986913	0.000578288	0	0	
-2.42	1	1	1	1	1	1	1	1	1	1	1	0.986145	0.000534767	0	0	
-2.41	1	1	1	1	1	1	1	1	1	1	1	0.985379	0.000494522	0	0	
-2.4	1	1	1	1	1	1	1	1	1	1	1	0.984613	0.000457305	0	0	
-2.39	1	1	1	1	1	1	1	1	1	1	1	0.983847	0.000422889	0	0	
-2.38	1	1	1	1	1	1	1	1	1	1	1	0.983082	0.000391063	0	0	
-2.37	1	1	1	1	1	1	1	1	1	1	1	0.981745	0.000361633	0	0	
-2.36	1	1	1	1	1	1	1	1	1	1	1	0.979838	0.000334417	0	0	
-2.35	1	1	1	1	1	1	1	1	1	1	1	0.977934	0.000309249	0	0	
-2.34	1	1	1	1	1	1	1	1	1	1	1	0.976034	0.000285976	0	0	
-2.33	1	1	1	1	1	1	1	1	1	1	1	0.974138	0.000264454	0	0	
-2.32	1	1	1	1	1	1	1	1	1	1	1	0.972245	0.000244552	0	0	
-2.31	1	1	1	1	1	1	1	1	1	1	1	0.970356	0.000226147	0	0	
-2.3	1	1	1	1	1	1	1	1	1	1	1	0.968471	0.000209128	0	0	
-2.29	1	1	1	1	1	1	1	1	1	1	1	0.96659	0.000193389	0	0	
-2.28	1	1	1	1	1	1	1	1	1	1	1	0.964712	0.000178835	0	0	
-2.27	1	1	1	1	1	1	1	1	1	1	1	0.962838	0.000165377	0	0	
-2.26	1	1	1	1	1	1	1	1	1	1	1	0.960967	0.000152931	0	0	
-2.25	1	1	1	1	1	1	1	1	1	1	1	0.9591	0.000141421	0	0	
-2.24	1	1	1	1	1	1	1	1	1	1	1	0.955403	0.000130778	0	0	
-2.23	1	1	1	1	1	1	1	1	1	1	1	0.951721	0.000120936	0	0	
-2.22	1	1	1	1	1	1	1	1	1	1	1	0.948052	0.000111835	0	0	
-2.21	1	1	1	1	1	1	1	1	1	1	1	0.944398	0.000103418	0	0	
-2.2	1	1	1	1	1	1	1	1	1	1	1	0.940758	9.56352e-05	0	0	
-2.19	1	1	1	1	1	1	1	1	1	1	1	0.937132	8.84379e-05	0	0	
-2.18	1	1	1	1	1	1	1	1	1	1	1	0.933519	8.17823e-05	0	0	
-2.17	1	1	1	1	1	1	1	1	1	1	1	0.929921	7.56275e-05	0	0	
-2.16	1	1	1	1	1	1	1	1	1	1	1	0.926337	6.99359e-05	0	0	
-2.15	1	1	1	1	1	1	1	1	1	1	1	0.922766	6.46727e-05	0	0	
-2.14	1	1	1	1	1	1	1	1	1	1	1	0.919209	5.98056e-05	0	0	
-2.13	1	1	1	1	1	1	1	1	1	1	1	0.915666	5.53047e-05	0	0	
-2.12	1	1	1	1	1	1	1	1	1	1	1	0.910831	5.11426e-05	0	0	
-2.11	1	1	1	1	1	1	1	1	1	1	1	0.904725	4.72937e-05	0	0	
-2.1	1	1	1	1	1	1	1	1	1	1	1	0.89866	4.37345e-05	0	0	
-2.09	1	1	1	1	1	1	1	1	1	1	1	0.892636	4.04431e-05	0	0	
-2.08	1	1	1	1	1	1	1	1	1	1	1	0.886651	3.73994e-05	0	0	
-2.07	1	1	1	1	1	1	1	1	1	1	1	0.880707	3.45848e-05	0	0	
-2.06	1	1	1	1	1	1	1	1	1	1	1	0.874803	3.19821e-05	0	0	
-2.05	1	1	1	1	1	1	1	1	1	1	1	0.868939	2.95752e-05	0	0	
-2.04	1	1	1	1	1	1	1	1	1	1	1	0.863113	2.73494e-05	0	0	
-2.03	1	1	1	1	1	1	1	1	1	1	1	0.857327	2.52911e-05	0	0	
-2.02	1	1	1	1	1	1	1	1	1	1	1	0.85158	2.33878e-05	0	0	
-2.01	1	1	1	1	1	1	1	1	1	1	1	0.845871	2.16277e-05	0	0	
-2	1	1	1	1	1	1	1	1	1	1	1	0.8402	2e-05	0	0	
-1.99	1	1	1	1	1	1	1	1	1	1	1	0.831671	1.84948e-05	0	0	
-1.98	1	1	1	1	1	1	1	1	1	1	1	0.82323	1.7103e-05	0	0	
-1.97	1	1	1	1	1	1	1	1	1	1	1	0.814873	1.58158e-05	0	0	
-1.96	1	1	1	1	1	1	1	1	1	1	1	0.806602	1.46256e-05	0	0	
-1.95	1	1	1	1	1	1	1	1	1	1	1	0.798414	1.35249e-05	0	0	
-1.94	1	1	1	1	1	1	1	1	1	1	1	0.79031	1.2507e-05	0	0	
-1.93	1	1	1	1	1	1	1	1	1	1	1	0.782288	1.15658e-05	0	0	
-1.92	1	1	1	1	1	1	1	1	1	1	1	0.774347	1.06953e-05	0	0	
-1.91	1	1	1	1	1	1	1	1	1	1	1	0.766487	9.89044e-06	0	0	
-1.9	1	1	1	1	1	1	1	1	1	1	1	0.758707	9.1461e-06	0	0	
-1.89	1	1	1	1	1	1	1	1	1	1	1	0.751006	8.45778e-06	0	0	
-1.88	1	1	1	1	1	1	1	1	1	1	1	0.743383	7.82127e-06	0	0	
-1.87	1	1	1	1	1	1	1	1	1	1	1	0.733457	7.23266e-06	0	0	
-1.86	1	1	1	1	1	1	1	1	1	1	1	0.721324	6.68834e-06	0	0	
-1.85	1	1	1	1	1	1	1	1	1	1	1	0.709391	6.18499e-06	0	0	
-1.84	1	1	1	1	1	1	1	1	1	1	1	0.697656	5.71952e-06	0	0	
-1.83	1	1	1	1	1	1	1	1	1	1	1	0.686115	5.28908e-06	0	0	
-1.82	1	1	1	1	1	1	1	1	1	1	1	0.674764	4.89104e-06	0	0	
-1.81	1	1	1	1	1	1	1	1	1	1	1	0.663602	4.52295e-06	0	0	
-1.8	1	1	1	1	1	1	1	1	1	1	1	0.652624	4.18256e-06	0	0	
-1.79	1	1	1	1	1	1	1	1	1	1	1	0.641828	3.86779e-06	0	0	
-1.78	1	1	1	1	1	1	1	1	1	1	1	0.63121	3.57671e-06	0	0	
-1.77	1	1	1	1	1	1	1	1	1	1	1	0.620769	3.30753e-06	0	0	
-1.76	1	1	1	1	1	1	1	1	1	1	1	0.610499	3.05861e-06	0	0	
-1.75	1	1	1	1	1	1	1	1	1	1	1	0.6004	2.82843e-06	0	0	
-1.74	1	1	1	1	1	1	1	1	1	1	1	0.587361	2.61557e-06	0	0	
-1.73	1	1	1	1	1	1	1	1	1	1	1	0.574606	2.41872e-06	0	0	
-1.72	1	1	1	1	1	1	1	1	1	1	1	0.562128	2.2367e-06	0	0	
-1.71	1	1	1	1	1	1	1	1	1	1	1	0.54992	2.06837e-06	0	0	
-1.7	1	1	1	1	1	1	1	1	1	1	1	0.537978	1.9127e-06	0	0	
-1.69	1	1	1	1	1	1	1	1	1	1	1	0.526295	1.76876e-06	0	0	
-1.68	1	1	1	1	1	1	1	1	1	1	1	0.514866	1.63565e-06	0	0	
-1.67	1	1	1	1	1	1	1	1	1	1	1	0.503685	1.51255e-06	0	0	
-1.66	1	1	1	1	1	1	1	1	1	1	1	0.492747	1.39872e-06	0	0	
-1.65	1	1	1	1	1	1	1	1	1	1	1	0.482046	1.29345e-06	0	0	
-1.64	1	1	1	1	1	1	1	1	1	1	1	0.471578	1.19611e-06	0	0	
-1.63	1	1	1	1	1	1	1	1	1	1	1	0.461337	1.10609e-06	0	0	
-1.62	1	1	1	1	1	1	1	1	1	1	1	0.449229	1.02285e-06	0	0	
-1.61	1	1	1	1	1	1	1	1	1	1	1	0.435413	9.45874e-07	0	0	
-1.6	1	1	1	1	1	1	1	1	1	1	1	0.422023	8.7469e-07	0	0	
-1.59	1	1	1	1	1	1	1	1	1	1	1	0.409044	8.08862e-07	0	0	
-1.58	1	1	1	1	1	1	1	1	1	1	1	0.396464	7.47989e-07	0	0	
-1.57	1	1	1	1	1	1	1	1	1	1	1	0.384272	6.91697e-07	0	0	
-1.56	1	1	1	1	1	1	1	1	1	1	1	0.372454	6.39641e-07	0	0	
-1.55	1	1	1	1	1	1	1	1	1	1	1	0.360999	5.91503e-07	0	0	
-1.54	1	1	1	1	1	1	1	1	1	1	1	0.349897	5.46988e-07	0	0	
-1.53	1	1	1	1	1	1	1	1	1	1	1	0.339137	5.05823e-07	0	0	
-1.52	1	1	1	1	1	1	1	1	1	1	1	0.328707	4.67755e-07	0	0	
-1.51	1	1	1	1	1	1	1	1	1	1	1	0.318598	4.32553e-07	0	0	
-1.5	1	1	1	1	1	1	1	1	1	1	1	0.3088	4e-07	0	0	
-1.49	1	1	1	1	1	1	1	1	1	1	1	0.296705	0	0	0	
-1.48	1	1	1	1	1	1	1	1	1	1	1	0.285083	0	0	0	
-1.47	1	1	1	1	1	1	1	1	1	1	1	0.273917	0	0	0	
-1.46	1	1	1	1	1	1	1	1	1	1	1	0.263188	0	0	0	
-1.45	1	1	1	1	1	1	1	1	1	1	1	0.25288	0	0	0	
-1.44	1	1	1	1	1	1	1	1	1	1	1	0.242975	0	0	0	
-1.43	1	1	1	1	1	1	1	1	1	1	1	0.233458	0	0	0	
-1.42	1	1	1	1	1	1	1	1	1	1	1	0.224314	0	0	0	
-1.41	1	1	1	1	1	1	1	1	1	1	1	0.215528	0	0	0	
-1.4	1	1	1	1	1	1	1	1	1	1	1	0.207086	0	0	0	
-1.39	1	1	1	1	1	1	1	1	1	1	1	0.198975	0	0	0	
-1.38	1	1	1	1	1	1	1	1	1	1	1	0.191182	0	0	0	
-1.37	1	1	1	1	1	1	1	1	1	1	1	0.182625	0	0	0	
-1.36	1	1	1	1	1	1	1	1	1	1	1	0.173438	0	0	0	
-1.35	1	1	1	1	1	1	1	1	1	1	1	0.164712	0	0	0	
-1.34	1	1	1	1	1	1	1	1	1	1	1	0.156426	0	0	0	
-1.33	1	1	1	1	1	1	1	1	1	1	1	0.148557	0	0	0	
-1.32	1	1	1	1	1	1	1	1	1	1	1	0.141083	0	0	0	
-1.31	1	1	1	1	1	1	1	1	1	1	1	0.133985	0	0	0	
-1.3	1	1	1	1	1	1	1	1	1	1	1	0.127245	0	0	0	
-1.29	1	1	1	1	1	1	1	1	1	1	1	0.120843	0	0	0	
-1.28	1	1	1	1	1	1	1	1	1	1	1	0.114764	0	0	0	
-1.27	1	1	1	1	1	1	1	1	1	1	1	0.10899	0	0	0	
-1.26	1	1	1	1	1	1	1	1	1	1	1	0.103507	0	0	0	
-1.25	1	1	1	1	1	1	1	1	1	1	1	0.0983	0	0	0	
-1.24	1	1	1	1	1	1	1	1	1	1	1	0.0929899	0	0	0	
-1.23	1	1	1	1	1	1	1	1	1	1	1	0.0879666	0	0	0	
-1.22	1	1	1	1	1	1	1	1	1	1	1	0.0832147	0	0	0	
-1.21	1	1	1	1	1	1	1	1	1	1	1	0.0787195	0	0	0	
-1.2	1	1	1	1	1	1	1	1	1	1	1	0.0744671	0	0	0	
-1.19	1	1	1	1	1	1	1	1	1	1	1	0.0704445	0	0	0	
-1.18	1	1	1	1	1	1	1	1	1	1	1	0.0666391	0	0	0	
-1.17	1	1	1	1	1	1	1	1	1	1	1	0.0630393	0	0	0	
-1.16	1	1	1	1	1	1	1	1	1	1	1	0.059634	0	0	0	
-1.15	1	1	1	1	1	1	1	1	1	1	1	0.0564126	0	0	0	
-1.14	1	1	1	1	1	1	1	1	1	1	1	0.0533652	0	0	0	
-1.13	1	1	1	1	1	1	1	1	1	1	1	0.0504824	0	0	0	
-1.12	1	1	1	1	1	1	1	1	1	1	1	0.0476079	0	0	0	
-1.11	1	1	1	1	1	1	1	1	1	1	1	0.0447584	0	0	0	
-1.1	1	1	1	1	1	1	1	1	1	1	1	0.0420795	0	0	0	
-1.09	1	1	1	1	1	1	1	1	1	1	1	0.0395609	0	0	0	
-1.08	1	1	1	1	1	1	1	1	1	1	1	0.037193	0	0	0	
-1.07	1	1	1	1	1	1	1	1	1	1	1	0.0349669	0	0	0	
-1.06	1	1	1	1	1	1	1	1	1	1	1	0.032874	0	0	0	
-1.05	1	1	1	1	1	1	1	1	1	1	1	0.0309064	0	0	0	
-1.04	1	1	1	1	1	1	1	1	1	1	1	0.0290565	0	0	0	
-1.03	1	1	1	1	1	1	1	1	1	1	1	0.0273174	0	0	0	
-1.02	1	1	1	1	1	1	1	1	1	1	1	0.0256823	0	0	0	
-1.01	1	1	1	1	1	1	1	1	1	1	1	0.0241452	0	0	0	
-1	1	1	1	1	1	1	1	1	1	1	1	0.0227	0	0	0	
-0.99	1	1	1	1	1	1	1	1	1	1	1	0.0208184	0	0	0	
-0.98	1	1	1	1	1	1	1	1	1	1	1	0.0190928	0	0	0	
-0.97	1	1	1	1	1	1	1	1	1	1	1	0.0175102	0	0	0	
-0.96	1	1	1	1	1	1	1	1	1	1	1	0.0160588	0	0	0	
-0.95	1	1	1	1	1	1	1	1	1	1	1	0.0147277	0	0	0	
-0.94	1	1	1	1	1	1	1	1	1	1	1	0.013507	0	0	0	
-0.93	1	1	1	1	1	1	1	1	1	1	1	0.0123874	0	0	0	
-0.92	1	1	1	1	1	1	1	1	1	1	1	0.0113606	0	0	0	
-0.91	1	1	1	1	1	1	1	1	1	1	1	0.0104189	0	0	0	
-0.9	1	1	1	1	1	1	1	1	1	1	1	0.00955531	0	0	0	
-0.89	1	1	1	1	1	1	1	1	1	1	1	0.00876328	0	0	0	
-0.88	1	1	1	1	1	1	1	1	1	1	1	0.0080369	0	0	0	
-0.87	1	1	1	1	1	1	1	1	1	1	1	0.00737073	0	0	0	
-0.86	1	1	1	1	1	1	1	1	1	1	1	0.00675978	0	0	0	
-0.85	1	1	1	1	1	1	1	1	1	1	1	0.00619947	0	0	0	
-0.84	1	1	1	1	1	1	1	1	1	1	1	0.0056856	0	0	0	
-0.83	1	1	1	1	1	1	1	1	1	1	1	0.00521433	0	0	0	
-0.82	1	1	1	1	1	1	1	1	1	1	1	0.00478212	0	0	0	
-0.81	1	1	1	1	1	1	1	1	1	1	1	0.00438573	0	0	0	
-0.8	1	1	1	1	1	1	1	1	1	1	1	0.0040222	0	0	0	
-0.79	1	1	1	1	1	1	1	1	1	1	1	0.00368881	0	0	0	
-0.78	1	1	1	1	1	1	1	1	1	1	1	0.00338305	0	0	0	
-0.77	1	1	1	1	1	1	1	1	1	1	1	0.00310263	0	0	0	
-0.76	1	1	1	1	1	1	1	1	1	1	1	0.00284545	0	0	0	
-0.75	1	1	1	1	1	1	1	1	1	1	1	0.0026096	0	0	0	
-0.74	1	1	1	1	1	1	1	1	1	1	1	0.00239329	0	0	0	
-0.73	1	1	1	1	1	1	1	1	1	1	1	0.00219491	0	0	0	
-0.72	1	1	1	1	1	1	1	1	1	1	1	0.00201298	0	0	0	
-0.71	1	1	1	1	1	1	1	1	1	1	1	0.00184613	0	0	0	
-0.7	1	1	1	1	1	1	1	1	1	1	1	0.0016931	0	0	0	
-0.69	1	1	1	1	1	1	1	1	1	1	1	0.00155276	0	0	0	
-0.68	1	1	1	1	1	1	1	1	1	1	1	0.00142406	0	0	0	
-0.67	1	1	1	1	1	1	1	1	1	1	1	0.00130602	0	0	0	
-0.66	1	1	1	1	1	1	1	1	1	1	1	0.00119776	0	0	0	
-0.65	1	1	1	1	1	1	1	1	1	1	1	0.00109848	0	0	0	
-0.64	1	1	1	1	1	1	1	1	1	1	1	0.00100743	0	0	0	
-0.63	1	1	1	1	1	1	1	1	1	1	1	0.000923924	0	0	0	
-0.62	1	1	1	1	1	1	1	1	1	1	0.999872	0.000847341	0	0	0	
-0.61	1	1	1	1	1	1	1	1	1	1	0.999816	0.000777106	0	0	0	
-0.6	1	1	1	1	1	1	1	1	1	1	0.99976	0.000712692	0	0	0	
-0.59	1	1	1	1	1	1	1	1	1	1	0.999704	0.000653618	0	0	0	
-0.58	1	1	1	1	1	1	1	1	1	1	0.999648	0.00059944	0	0	0	
-0.57	1	1	1	1	1	1	1	1	1	1	0.999592	0.000549753	0	0	0	
-0.56	1	1	1	1	1	1	1	1	1	1	0.999536	0.000504185	0	0	0	
-0.55	1	1	1	1	1	1	1	1	1	1	0.99948	0.000462393	0	0	0	
-0.54	1	1	1	1	1	1	1	1	1	1	0.999424	0.000424066	0	0	0	
-0.53	1	1	1	1	1	1	1	1	1	1	0.999368	0.000388916	0	0	0	
-0.52	1	1	1	1	1	1	1	1	1	1	0.999312	0.000356679	0	0	0	
-0.51	1	1	1	1	1	1	1	1	1	1	0.999256	0.000327114	0	0	0	
-0.5	1	1	1	1	1	1	1	1	1	1	0.9992	0.0003	0	0	0	
-0.49	1	1	1	1	1	1	1	1	1	1	0.999	0.000269202	0	0	0	
-0.48	1	1	1	1	1	1	1	1	1	1	0.9988	0.000241565	0	0	0	
-0.47	1	1	1	1	1	1	1	1	1	1	0.998599	0.000216766	0	0	0	
-0.46	1	1	1	1	1	1	1	1	1	1	0.998399	0.000194512	0	0	0	
-0.45	1	1	1	1	1	1	1	1	1	1	0.998199	0.000174543	0	0	0	
-0.44	1	1	1	1	1	1	1	1	1	1	0.997999	0.000156624	0	0	0	
-0.43	1	1	1	1	1	1	1	1	1	1	0.997799	0.000140545	0	0	0	
-0.42	1	1	1	1	1	1	1	1	1	1	0.997599	0.000126117	0	0	0	
-0.41	1	1	1	1	1	1	1	1	1	1	0.997399	0.000113169	0	0	0	
-0.4	1	1	1	1	1	1	1	1	1	1	0.997199	0.000101551	0	0	0	
-0.39	1	1	1	1	1	1	1	1	1	1	0.997	9.11257e-05	0	0	0	
-0.38	1	1	1	1	1	1	1	1	1	1	0.9968	8.17707e-05	0	0	0	
-0.37	1	1	1	1	1	1	1	1	1	1	0.996371	7.3376e-05	0	0	0	
-0.36	1	1	1	1	1	1	1	1	1	1	0.995712	6.58431e-05	0	0	0	
-0.35	1	1	1	1	1	1	1	1	1	1	0.995055	5.90835e-05	0	0	0	
-0.34	1	1	1	1	1	1	1	1	1	1	0.994397	5.30179e-05	0	0	0	
-0.33	1	1	1	1	1	1	1	1	1	1	0.99374	4.7575e-05	0	0	0	
-0.32	1	1	1	1	1	1	1	1	1	1	0.993084	4.26909e-05	0	0	0	
-0.31	1	1	1	1	1	1	1	1	1	1	0.992428	3.83082e-05	0	0	0	
-0.3	1	1	1	1	1	1	1	1	1	1	0.991772	3.43754e-05	0	0	0	
-0.29	1	1	1	1	1	1	1	1	1	1	0.991117	3.08464e-05	0	0	0	
-0.28	1	1	1	1	1	1	1	1	1	1	0.990462	2.76797e-05	0	0	0	
-0.27	1	1	1	1	1	1	1	1	1	1	0.989807	2.4838e-05	0	0	0	
-0.26	1	1	1	1	1	1	1	1	1	1	0.989154	2.22881e-05	0	0	0	
-0.25	1	1	1	1	1	1	1	1	1	1	0.9885	2e-05	0	0	0	
-0.24	1	1	1	1	1	1	1	1	1	1	0.987194	1.79468e-05	0	0	0	
-0.23	1	1	1	1	1	1	1	1	1	1	0.98589	1.61043e-05	0	0	0	
-0.22	1	1	1	1	1	1	1	1	1	1	0.984588	1.4451e-05	0	0	0	
-0.21	1	1	1	1	1	1	1	1	1	1	0.983287	1.29675e-05	0	0	0	
-0.2	1	1	1	1	1	1	1	1	1	1	0.981988	1.16362e-05	0	0	0	
-0.19	1	1	1	1	1	1	1	1	1	1	0.980691	1.04416e-05	0	0	0	
-0.18	1	1	1	1	1	1	1	1	1	1	0.979395	9.36967e-06	0	0	0	
-0.17	1	1	1	1	1	1	1	1	1	1	0.978101	8.40777e-06	0	0	0	
-0.16	1	1	1	1	1	1	1	1	1	1	0.976809	7.54462e-06	0	0	0	
-0.15	1	1	1	1	1	1	1	1	1	1	0.975519	6.77008e-06	0	0	0	
-0.14	1	1	1	1	1	1	1	1	1	1	0.97423	6.07505e-06	0	0	0	
-0.13	1	1	1	1	1	1	1	1	1	1	0.972943	5.45138e-06	0	0	0	
-0.12	1	1	1	1	1	1	1	1	1	1	0.970325	4.89173e-06	0	0	0	
-0.11	1	1	1	1	1	1	1	1	1	1	0.966386	4.38954e-06	0	0	0	
-0.1	1	1	1	1	1	1	1	1	1	1	0.962463	3.9389e-06	0	0	0	
-0.09	1	1	1	1	1	1	1	1	1	1	0.958556	3.53453e-06	0	0	0	
-0.08	1	1	1	1	1	1	1	1	1	1	0.954665	3.17167e-06	0	0	0	
-0.07	1	1	1	1	1	1	1	1	1	1	0.95079	2.84606e-06	0	0	0	
-0.06	1	1	1	1	1	1	1	1	1	1	0.94693	2.55388e-06	0	0	0	
-0.05	1	1	1	1	1	1	1	1	1	1	0.943086	2.2917e-06	0	0	0	
-0.04	1	1	1	1	1	1	1	1	1	1	0.939258	2.05643e-06	0	0	0	
-0.03	1	1	1	1	1	1	1	1	1	1	0.935445	1.84531e-06	0	0	0	
-0.02	1	1	1	1	1	1	1	1	1	1	0.931648	1.65587e-06	0	0	0	
-0.01	1	1	1	1	1	1	1	1	1	1	0.927866	1.48588e-06	0	0	0	
0	1	1	1	1	1	1	1	1	1	1	0.9241	1.33333e-06	0	0	0	
0.01	1	1	1	1	1	1	1	1	1	1	0.917682	1.19645e-06	0	0	0	
0.02	1	1	1	1	1	1	1	1	1	1	0.911308	1.07362e-06	0	0	0	
0.03	1	1	1	1	1	1	1	1	1	1	0.904979	9.63403e-07	0	0	0	
0.04	1	1	1	1	1	1	1	1	1	1	0.898693	8.64498e-07	0	0	0	
0.05	1	1	1	1	1	1	1	1	1	1	0.892452	7.75748e-07	0	0	0	
0.06	1	1	1	1	1	1	1	1	1	1	0.886253	0	0	0	0	
0.07	1	1	1	1	1	1	1	1	1	1	0.880098	0	0	0	0	
0.08	1	1	1	1	1	1	1	1	1	1	0.873985	0	0	0	0	
0.09	1	1	1	1	1	1	1	1	1	1	0.867915	0	0	0	0	
0.1	1	1	1	1	1	1	1	1	1	1	0.861887	0	0	0	0	
0.11	1	1	1	1	1	1	1	1	1	1	0.855901	0	0	0	0	
0.12	1	1	1	1	1	1	1	1	1	1	0.849957	0	0	0	0	
0.13	1	1	1	1	1	1	1	1	1	1	0.841397	0	0	0	0	
0.14	1	1	1	1	1	1	1	1	1	1	0.830302	0	0	0	0	
0.15	1	1	1	1	1	1	1	1	1	1	0.819353	0	0	0	0	
0.16	1	1	1	1	1	1	1	1	1	1	0.808549	0	0	0	0	
0.17	1	1	1	1	1	1	1	1	1	1	0.797887	0	0	0	0	
0.18	1	1	1	1	1	1	1	1	1	1	0.787365	0	0	0	0	
0.19	1	1	1	1	1	1	1	1	1	1	0.776983	0	0	0	0	
0.2	1	1	1	1	1	1	1	1	1	1	0.766737	0	0	0	0	
0.21	1	1	1	1	1	1	1	1	1	1	0.756627	0	0	0	0	
0.22	1	1	1	1	1	1	1	1	1	1	0.746649	0	0	0	0	
0.23	1	1	1	1	1	1	1	1	1	1	0.736804	0	0	0	0	
0.24	1	1	1	1	1	1	1	1	1	1	0.727088	0	0	0	0	
0.25	1	1	1	1	1	1	1	1	1	1	0.7175	0	0	0	0	
0.26	1	1	1	1	1	1	1	1	1	1	0.704173	0	0	0	0	
0.27	1	1	1	1	1	1	1	1	1	1	0.691094	0	0	0	0	
0.28	1	1	1	1	1	1	1	1	1	1	0.678258	0	0	0	0	
0.29	1	1	1	1	1	1	1	1	1	1	0.66566	0	0	0	0	
0.3	1	1	1	1	1	1	1	1	1	1	0.653296	0	0	0	0	
0.31	1	1	1	1	1	1	1	1	1	1	0.641162	0	0	0	0	
0.32	1	1	1	1	1	1	1	1	1	1	0.629253	0	0	0	0	
0.33	1	1	1	1	1	1	1	1	1	1	0.617565	0	0	0	0	
0.34	1	1	1	1	1	1	1	1	1	1	0.606095	0	0	0	0	
0.35	1	1	1	1	1	1	1	1	1	1	0.594837	0	0	0	0	
